NIP,P6_1_01,P6_1_02,P6_1_03,P6_1_04,P6_1_05,P6_1_06,P6_1_07,P6_1_08,P6_1_09,P6_1_10,P6_2_1,P6_3A_1,P6_3B_1,P6_3C_1,P6_3D_1,P6_2_2,P6_3A_2,P6_3B_2,P6_3C_2,P6_3D_2,P6_2_3,P6_3A_3,P6_3B_3,P6_3C_3,P6_3D_3,P6_4_1,P6_4_2,P6_4_3,P6_4_4,P6_5_1,P6_5_2,P6_5_3,P6_5_4,P6_5_5,P6_6_1,P6_6_2,P6_6_3,P6_6_4,P6_6_5,P6_6_6,P6_6_7,P6_6_8,P6_6_9
6156,1,2,2,2,2,2,2,2,2,2,2,1,2,4,4,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
6157,1,2,2,2,1,2,2,2,2,2,1,1,3,2,4,,,,,,1,3,3,4,4,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2
6159,1,1,2,2,2,2,2,2,2,2,3,3,2,3,4,3,3,4,4,4,,,,,,1,1,1,1,2,1,2,2,2,2,2,1,2,2,1,1,2,2
6160,1,1,2,2,2,2,2,2,2,2,1,1,2,1,4,1,1,3,1,4,,,,,,2,1,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,2
6161,1,1,2,2,2,2,2,2,2,2,1,2,3,3,4,1,2,2,3,4,,,,,,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,2,2
6162,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,3,3,3,3,4,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2
6163,2,1,2,2,2,1,2,2,2,2,,,,,,3,1,3,4,4,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
6164,1,1,2,2,2,2,2,2,2,2,1,1,1,2,4,1,1,1,1,4,,,,,,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2
6165,1,2,2,2,1,2,2,2,2,2,1,1,1,1,2,,,,,,1,2,2,3,1,2,2,2,1,1,2,1,2,2,1,2,1,2,2,2,1,2,2
6167,1,1,2,2,2,2,2,2,2,2,4,1,3,3,4,1,1,2,1,2,,,,,,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2
6170,1,1,2,2,2,2,2,2,2,2,1,1,1,1,3,1,1,2,2,3,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
6171,1,1,2,2,2,2,2,2,2,2,2,1,2,2,3,3,1,1,2,3,,,,,,2,2,2,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2
6172,1,2,2,2,2,1,2,2,2,2,2,2,2,3,4,,,,,,1,2,2,3,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2
6173,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
6174,1,1,2,2,2,2,2,2,2,2,2,2,3,2,4,2,2,2,4,4,,,,,,1,2,1,1,1,1,1,1,1,2,2,2,2,2,1,2,1,2
6175,1,2,2,2,1,2,2,2,2,2,2,2,2,2,3,,,,,,2,3,3,3,4,2,2,2,1,2,2,2,2,2,1,2,1,1,2,2,2,2,2
6176,1,1,2,2,2,2,2,2,2,2,1,2,1,2,3,1,1,1,2,3,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2
6177,1,2,1,2,2,2,2,2,2,2,3,2,2,2,4,,,,,,4,4,4,4,4,2,1,2,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2
6178,1,2,2,2,2,2,2,2,2,2,1,1,2,1,2,,,,,,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2
6179,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,3,2,2,,,,,,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2
6180,2,1,1,2,2,2,2,2,2,2,,,,,,3,2,3,3,4,2,1,2,1,3,2,1,2,1,1,2,2,2,2,2,1,2,1,2,2,1,2,2
6181,1,1,2,2,2,2,2,2,2,2,1,1,1,1,3,1,1,1,1,3,,,,,,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2
6182,1,2,1,2,2,2,2,2,2,2,3,2,3,4,4,,,,,,2,2,1,3,4,1,1,1,1,1,2,2,2,2,1,2,2,2,1,1,2,2,2
6183,1,1,2,2,2,2,2,2,2,2,3,1,3,2,4,3,1,3,3,4,,,,,,1,1,1,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2
6184,1,2,2,2,2,2,2,2,2,2,1,2,3,3,4,,,,,,,,,,,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2
6185,1,2,1,2,2,2,2,2,2,2,3,4,3,4,4,,,,,,2,4,4,4,4,1,1,2,2,1,1,2,2,2,1,1,1,2,2,2,2,2,2
6186,1,1,2,2,2,2,2,2,2,2,3,2,2,3,2,3,2,2,3,2,,,,,,2,2,2,2,1,1,1,2,1,1,1,1,2,2,1,1,2,2
6188,1,1,2,2,2,2,2,2,2,2,4,3,3,4,4,4,3,4,4,4,,,,,,1,1,1,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2
6191,1,1,2,2,2,2,2,2,2,2,1,1,2,1,3,1,1,2,1,2,,,,,,1,2,1,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2
6192,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,,,,,,2,3,3,3,3,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2
6193,1,1,2,2,2,2,2,2,2,2,2,1,3,4,4,3,2,3,5,5,,,,,,2,2,2,1,2,1,2,2,2,1,1,2,2,2,1,1,2,2
6195,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,2,2,3,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2
6196,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,3,2,2,,,,,,2,2,1,2,2,1,1,1,1,2,2,1,2,1,1,1,2,2
6201,1,1,2,2,2,2,2,2,2,2,4,1,3,4,3,4,2,1,4,1,,,,,,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,1
6202,1,2,2,2,1,2,2,2,2,2,3,2,5,3,5,,,,,,2,2,3,2,5,1,1,2,2,2,2,2,2,2,1,1,2,2,2,1,1,2,2
6203,1,2,2,2,2,2,2,2,2,2,3,1,3,3,4,,,,,,,,,,,1,1,1,1,2,1,2,2,2,2,2,2,2,1,1,2,2,2
6204,1,1,2,2,2,2,2,2,2,2,1,1,1,2,3,3,3,3,2,3,,,,,,1,2,2,2,2,1,2,2,2,1,2,2,2,2,1,1,2,2
6205,1,1,2,2,2,2,2,2,2,2,1,1,1,2,4,2,1,3,4,4,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2
6207,1,1,2,2,2,2,2,2,2,2,1,3,3,2,3,1,2,2,3,3,,,,,,2,1,2,1,2,2,2,2,2,1,1,2,2,2,1,2,2,2
6208,1,1,2,2,2,2,2,2,2,2,2,1,2,4,4,3,3,3,4,4,,,,,,2,2,2,2,2,1,1,2,1,1,2,1,2,1,1,2,2,2
6209,1,1,2,2,2,2,2,2,2,2,1,1,1,3,3,3,3,3,3,3,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,2,2
6210,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,1,3,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,2,2
6211,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,2,3,4,4,4,,,,,,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2
6212,1,1,2,2,2,2,2,2,2,2,1,1,2,2,4,1,2,2,2,4,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2
6213,1,1,2,2,2,2,2,2,2,2,1,1,2,1,4,1,1,2,1,4,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
6214,1,1,2,2,2,2,2,2,2,2,2,3,3,3,4,2,3,3,4,4,,,,,,1,2,2,1,2,1,2,2,2,1,2,2,2,1,1,2,2,2
6215,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2,,,,,,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2
6216,1,1,2,2,2,2,2,2,2,2,1,1,2,3,1,2,3,2,4,1,,,,,,1,1,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2
6218,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,4,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,1,2,1,1,2,2
6219,1,1,2,2,2,2,2,2,2,2,3,1,2,3,4,3,2,4,4,4,,,,,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2
6221,1,1,2,2,2,2,2,2,2,2,3,1,2,3,2,3,2,3,3,3,,,,,,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
6222,1,1,2,2,2,2,2,2,2,2,2,1,3,3,2,2,1,1,2,4,,,,,,1,1,1,1,1,1,2,2,2,1,2,2,2,1,1,2,2,2
6223,2,2,2,2,2,2,2,2,1,2,,,,,,,,,,,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
6228,1,1,2,2,2,2,2,2,2,2,3,1,2,1,3,2,1,2,1,3,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
6231,1,1,2,2,2,2,2,2,2,2,1,1,1,2,3,1,1,1,2,3,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2
6232,2,2,2,2,1,1,2,2,2,2,,,,,,,,,,,1,1,3,1,1,2,1,2,2,1,1,2,2,2,2,2,1,2,2,1,2,2,2
6233,1,1,2,2,2,2,2,2,2,2,3,1,1,3,4,3,2,2,4,4,,,,,,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,1
6235,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,1,3,3,3,,,,,,1,1,1,1,1,1,2,1,2,2,2,2,2,2,1,1,2,2
6238,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,3,4,,,,,,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2
6240,1,2,2,2,2,1,2,2,2,2,3,2,3,4,4,,,,,,3,4,4,4,4,2,1,2,2,1,1,1,2,1,2,2,2,2,2,1,1,2,2
6243,1,1,2,2,2,2,2,2,2,2,1,2,3,3,4,1,3,3,3,4,,,,,,1,1,1,1,2,1,1,2,2,2,2,2,2,1,1,2,2,2
6248,1,1,2,2,2,2,2,2,2,2,2,1,3,2,2,2,1,3,2,2,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2
6249,1,1,2,2,2,2,2,2,2,2,2,1,3,2,4,1,1,2,2,4,,,,,,2,2,2,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2
6252,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,1,2,1,2,2,2
6253,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,,,,,,,,,,,1,1,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2
6255,2,2,1,1,2,2,2,2,2,2,,,,,,,,,,,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2
6256,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,,,,,,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,2,2
6257,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2
6258,1,2,2,2,2,2,2,2,2,1,4,3,3,3,3,,,,,,2,2,2,3,3,1,1,2,2,1,1,2,2,2,1,2,2,1,2,2,2,2,2
6259,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,3,1,3,,,,,,1,1,2,1,2,1,2,2,2,1,1,2,2,2,1,2,2,2
6260,1,1,2,2,2,2,2,2,2,2,3,2,3,2,3,3,1,3,3,3,,,,,,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2
6261,1,2,1,2,2,2,2,2,2,2,1,1,2,1,2,,,,,,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2
6262,1,1,2,2,2,2,2,2,2,2,2,1,1,3,2,2,2,1,3,2,,,,,,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2
6263,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,3,2,3,3,3,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,1,2,2
6264,1,1,2,2,2,2,2,2,2,2,1,1,1,1,3,1,1,1,1,3,,,,,,2,2,2,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2
6265,1,1,2,2,2,2,2,2,2,2,2,2,2,3,2,4,3,4,4,4,,,,,,1,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,2,2
6266,1,1,2,2,2,2,2,2,2,2,2,1,2,1,1,2,1,1,1,1,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
6267,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,1,1,2,1,2,2,2,2,2,1,2,1,1,1,2,2,2,2
6268,1,1,2,2,2,2,2,2,2,2,1,1,1,1,5,1,1,1,1,5,,,,,,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2
6269,1,1,2,2,2,2,2,2,2,2,1,1,1,1,5,1,1,1,1,5,,,,,,1,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,2
6270,1,2,2,2,1,2,2,2,2,2,3,2,3,3,4,,,,,,4,3,3,3,4,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2
6272,2,1,2,2,2,2,2,2,2,2,,,,,,3,2,1,3,4,,,,,,1,1,2,2,1,1,2,1,1,2,1,2,1,2,2,2,2,2
6273,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,3,3,3,3,3,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2
6274,1,1,2,2,2,2,2,2,2,2,2,1,2,3,4,3,2,3,4,4,,,,,,1,1,1,1,1,1,2,1,1,2,2,2,2,1,2,1,2,2
6275,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,2,1,2,,,,,,2,2,1,2,2,2,2,2,2,1,1,2,2,2,1,1,2,2
6276,1,1,2,2,2,2,2,2,2,2,1,1,2,2,3,1,2,2,2,4,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
6278,1,2,2,2,2,2,2,2,2,2,1,1,3,1,3,,,,,,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
6279,1,1,2,2,2,2,2,2,2,2,3,2,2,3,4,4,2,2,4,4,,,,,,1,1,2,1,1,1,2,2,2,1,2,2,2,1,2,2,2,2
6283,1,1,2,2,2,2,2,2,2,2,2,1,2,3,4,2,2,2,2,4,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
6284,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,3,3,3,3,4,,,,,,2,2,2,2,2,1,1,2,2,1,2,2,2,2,1,2,2,2
6286,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,,,,,,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
6289,1,1,2,2,2,2,2,2,2,2,2,2,3,3,4,3,2,3,3,4,,,,,,1,2,2,2,2,1,2,1,1,1,2,2,2,2,1,1,2,2
6293,1,2,1,2,2,2,2,2,2,2,1,1,1,2,2,,,,,,1,2,2,3,4,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
6302,1,1,2,2,2,2,2,2,2,2,3,1,3,3,3,3,2,3,3,4,,,,,,2,1,2,2,1,1,1,1,1,1,1,2,2,2,1,2,2,2
6303,1,1,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,,,,,,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2
6321,1,2,2,1,2,2,2,2,2,2,1,1,1,1,3,,,,,,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,2,2,1,2,2,2
6339,2,2,2,1,2,2,2,2,2,2,,,,,,,,,,,1,1,1,3,2,1,1,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2
6341,1,1,2,2,2,2,2,2,2,2,2,3,3,4,4,2,3,3,3,3,,,,,,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,2,2,2
6345,1,2,1,2,2,2,2,2,2,2,1,1,1,1,1,,,,,,1,2,2,1,4,2,2,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,2
6346,1,2,1,2,2,2,2,2,2,2,1,1,2,3,4,,,,,,1,1,1,4,4,2,1,1,1,1,1,2,1,1,2,2,2,2,1,2,1,2,2
6348,1,1,2,2,2,2,2,2,2,2,1,2,2,2,4,1,1,2,2,2,,,,,,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1
6355,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,3,,,,,,2,2,2,2,1,2,2,2,2,1,1,2,2,2,1,1,2,2
6356,1,2,1,2,2,2,2,2,2,2,1,1,1,1,2,,,,,,2,1,2,1,3,1,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2
6360,1,1,2,2,2,2,2,2,2,2,2,2,3,4,4,2,2,3,4,4,,,,,,2,1,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,1
6362,2,1,1,2,2,2,2,2,2,2,,,,,,1,1,1,2,3,1,2,2,1,1,1,2,2,2,2,1,2,1,2,2,1,1,1,2,1,1,2,2
6365,1,1,2,2,2,2,2,2,2,2,3,3,4,4,4,2,4,4,4,4,,,,,,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1
6372,2,1,1,2,2,2,2,2,2,2,,,,,,3,2,2,3,2,3,2,3,4,5,1,1,1,1,2,2,1,2,2,1,2,1,2,2,1,2,2,2
6376,1,1,2,2,2,2,2,2,2,2,1,3,2,2,3,1,3,2,3,3,,,,,,2,1,2,2,1,2,2,2,2,1,1,1,2,1,2,2,2,2
6381,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
6398,1,1,2,2,2,2,2,2,2,2,1,1,1,1,3,3,3,4,3,5,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2
6406,1,2,1,2,2,2,2,2,2,2,2,2,2,3,4,,,,,,1,1,2,2,4,1,2,2,2,1,1,2,2,2,2,1,2,2,2,1,2,2,2
6415,1,2,2,2,1,2,2,2,2,2,2,1,1,4,4,,,,,,2,1,1,4,3,1,1,2,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2
6416,1,2,1,2,2,2,2,2,2,2,3,1,1,3,1,,,,,,3,2,2,3,2,1,1,1,1,1,1,2,2,2,1,2,2,1,2,2,2,2,2
6423,1,1,2,2,2,2,2,2,2,2,2,3,4,4,4,2,4,4,4,4,,,,,,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2
6424,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,2,2,4,,,,,,2,1,2,1,2,2,2,2,2,1,1,2,2,2,1,2,2,2
6425,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,2,2,,,,,,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,1,2
6427,1,1,2,2,2,2,2,2,2,2,3,2,3,3,4,3,2,2,3,4,,,,,,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1
6429,1,1,2,2,2,2,2,2,2,2,1,1,2,1,1,2,2,3,3,1,,,,,,2,2,2,2,1,2,2,2,2,1,1,2,2,2,1,2,2,2
6435,1,1,2,2,2,2,2,2,2,2,1,1,2,3,4,1,1,2,3,4,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2
6439,1,1,2,2,2,2,2,2,2,2,1,1,1,1,3,2,1,2,1,3,,,,,,1,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,2,2
6452,1,1,2,2,2,2,2,2,2,2,3,3,2,4,2,3,4,4,4,4,,,,,,2,1,1,1,1,1,2,2,1,1,1,2,1,2,2,2,2,2
6453,1,2,2,2,2,2,2,2,2,2,1,1,3,1,3,,,,,,,,,,,2,2,2,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2
6461,1,2,1,2,2,2,2,2,2,2,3,2,3,4,4,,,,,,2,1,1,4,4,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2
6465,2,2,2,2,1,2,2,2,2,2,,,,,,,,,,,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
6469,1,1,2,2,2,2,2,2,2,2,3,1,2,3,4,3,1,3,3,4,,,,,,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2
6472,1,1,2,2,2,2,2,2,2,2,3,1,3,4,4,3,1,4,4,4,,,,,,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2
6473,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
6476,1,2,2,2,2,2,2,2,2,2,2,2,3,4,4,,,,,,,,,,,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,1,2,2
6478,2,1,2,1,2,2,2,2,2,2,,,,,,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2
6479,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,3,2,4,,,,,,1,2,2,2,1,1,2,2,1,1,1,2,2,2,2,2,2,2
6480,1,1,2,2,2,2,2,2,2,2,1,3,2,4,4,1,2,3,4,4,,,,,,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1
6482,1,1,2,2,2,2,2,2,2,2,3,2,4,3,5,3,1,4,3,5,,,,,,2,2,1,1,2,1,2,1,2,1,1,1,2,2,1,1,2,2
6483,1,1,2,2,2,2,2,2,2,2,2,1,2,2,3,3,3,4,3,4,,,,,,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2
6484,1,2,1,2,2,2,2,2,2,2,3,2,2,3,4,,,,,,2,2,2,3,4,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,2,2
6486,1,2,1,2,2,2,2,2,2,2,1,1,1,1,1,,,,,,1,1,1,1,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,1,1,2,2
6488,1,2,1,2,2,2,2,2,2,2,3,1,2,3,4,,,,,,1,1,2,3,2,1,1,2,2,1,1,1,2,1,1,2,2,2,2,1,2,2,2
6491,1,2,2,2,2,1,2,2,2,2,1,1,3,3,5,,,,,,1,1,3,1,4,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2
6495,2,2,1,2,2,2,1,2,2,2,,,,,,,,,,,2,1,1,1,4,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2
6496,1,1,2,2,2,2,2,2,2,2,2,1,2,3,3,4,3,3,4,4,,,,,,1,1,2,1,1,1,2,2,2,1,2,2,2,1,2,2,1,2
6497,2,2,2,2,2,2,2,2,1,2,,,,,,,,,,,4,3,3,4,4,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2
6498,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,3,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2
6501,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,3,,,,,,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
6502,1,1,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,3,3,5,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2
6503,1,1,2,2,2,2,2,2,2,2,1,1,1,2,5,1,1,1,2,5,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
6505,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,,,,,,,,,,,2,1,2,2,2,1,2,2,2,1,2,2,2,2,1,1,2,2
6506,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,2,2,2,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,1,2,1,1,2,2
6507,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,,,,,,2,2,1,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2
6508,1,1,2,2,2,2,2,2,2,2,2,1,2,3,3,3,3,4,4,4,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2
6509,1,1,2,2,2,2,2,2,2,2,1,1,2,2,4,3,2,3,4,4,,,,,,2,1,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2
6510,1,1,2,2,2,2,2,2,2,2,2,1,3,2,4,2,1,1,1,4,,,,,,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2
6511,1,1,2,2,2,2,2,2,2,2,2,2,1,4,5,3,3,4,4,5,,,,,,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2
6512,1,2,1,2,2,2,2,2,2,2,2,2,3,3,5,,,,,,2,3,2,2,5,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2
6513,1,2,2,2,1,2,2,2,2,2,1,1,1,1,4,,,,,,1,1,1,1,4,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
6515,1,2,1,2,2,2,2,2,2,2,3,2,3,2,3,,,,,,1,2,1,2,1,2,1,1,1,1,2,2,2,2,1,2,2,1,2,1,2,2,2
6519,1,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,4,4,4,,,,,,2,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,1,2
6520,1,2,2,2,2,2,2,2,2,2,1,2,3,3,5,,,,,,,,,,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
6525,1,1,2,2,2,2,2,2,2,2,2,1,2,3,4,2,1,2,3,3,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2
6540,1,1,2,2,2,2,2,2,2,2,1,1,1,2,2,2,3,3,4,5,,,,,,1,1,2,2,2,1,2,2,2,1,2,2,2,2,1,1,1,2
6547,1,1,2,2,2,2,2,2,2,2,4,2,4,2,3,4,1,4,1,4,,,,,,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2
6560,1,2,2,2,2,1,2,2,2,2,1,1,1,1,1,,,,,,2,2,3,4,3,2,2,2,1,2,1,2,1,2,1,2,2,2,2,1,2,2,2
6561,1,2,1,2,2,2,2,2,2,2,4,3,4,4,4,,,,,,1,2,2,3,4,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1
6566,1,1,2,2,2,2,2,2,2,2,2,1,3,3,4,2,2,2,3,4,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2
6571,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2
6572,1,2,1,2,2,2,2,2,2,2,1,2,2,3,4,,,,,,1,2,2,3,4,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2
