NIP,P6_7_01,P6_7_02,P6_7_03,P6_7_04,P6_7_05,P6_7_06,P6_7_07,P6_7_08,P6_7_09,P6_7_10,P6_8_1,P6_9A_1,P6_9B_1,P6_9C_1,P6_9D_1,P6_8_2,P6_9A_2,P6_9B_2,P6_9C_2,P6_9D_2,P6_8_3,P6_9A_3,P6_9B_3,P6_9C_3,P6_9D_3,P6_10_1,P6_10_2,P6_10_3,P6_10_4,P6_11_1,P6_11_2,P6_11_3,P6_11_4,P6_11_5,P6_12_1,P6_12_2,P6_12_3,P6_12_4,P6_12_5,P6_12_6,P6_12_7,P6_12_8,P6_12_9
3965,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,3,3,2,4,,,,,,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2
3966,1,2,2,2,1,2,2,2,2,2,1,2,2,2,3,,,,,,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2
3967,1,1,2,2,2,2,2,2,2,2,2,1,2,2,3,3,2,2,3,3,,,,,,2,2,2,2,1,1,1,2,1,2,2,2,2,2,1,1,2,2
3968,2,2,2,2,1,2,2,2,2,2,,,,,,,,,,,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
3969,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,1,1,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2
3970,1,1,2,2,2,2,2,2,2,2,4,2,3,3,4,4,4,4,4,4,,,,,,2,1,1,1,1,1,2,2,2,2,2,2,2,1,1,2,2,2
3971,1,2,1,2,2,2,2,2,2,2,2,2,2,3,5,,,,,,4,3,4,4,5,1,1,2,1,2,1,2,2,1,2,2,2,2,2,1,1,2,2
3972,1,1,2,2,2,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4,,,,,,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1
3973,1,1,2,2,2,2,2,2,2,2,2,1,2,2,3,3,3,4,4,4,,,,,,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,2,2
3974,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
3975,1,2,2,2,2,2,2,2,2,2,1,1,2,3,4,,,,,,,,,,,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2
3976,1,1,2,2,2,2,2,2,2,2,2,1,2,4,4,4,2,2,2,4,,,,,,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1
3977,1,1,2,2,2,2,2,2,2,2,3,1,1,2,3,3,2,2,3,3,,,,,,2,1,2,1,2,1,2,2,2,2,2,2,2,2,1,1,2,2
3978,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,3,3,4,,,,,,1,1,1,1,2,1,2,2,2,1,2,1,2,2,2,2,2,2
3979,1,1,2,2,2,2,2,2,2,2,2,1,2,1,3,2,2,3,1,4,,,,,,2,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2
3980,1,1,2,2,2,2,2,2,2,2,1,1,1,2,3,2,1,3,2,4,,,,,,2,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,2,2
3981,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
3982,1,2,2,2,2,2,1,2,2,2,2,1,1,2,4,,,,,,3,4,4,4,4,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
3983,2,2,2,2,1,1,2,2,2,2,,,,,,,,,,,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2
3984,1,1,2,2,2,2,2,2,2,2,3,1,2,3,3,3,1,3,3,4,,,,,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
3985,1,1,2,2,2,2,2,2,2,2,2,1,2,1,3,2,1,2,1,3,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2
3986,1,1,2,2,2,2,2,2,2,2,2,2,1,3,4,4,4,4,4,4,,,,,,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1
3987,1,1,2,2,2,2,2,2,2,2,1,2,2,1,3,1,2,2,1,3,,,,,,1,1,1,1,2,1,2,2,1,1,2,2,2,1,2,2,2,2
3988,1,1,2,2,2,2,2,2,2,2,3,1,3,4,4,3,2,4,4,4,,,,,,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1
3989,1,1,2,2,2,2,2,2,2,2,3,2,3,3,4,4,4,4,4,4,,,,,,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2
3991,1,2,1,2,2,2,2,2,2,2,1,1,1,2,3,,,,,,3,3,3,3,5,1,1,2,2,1,1,2,2,2,1,2,2,2,2,2,1,2,2
3992,1,1,2,2,2,2,2,2,2,2,1,1,1,2,3,3,3,4,4,4,,,,,,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
3993,1,2,1,2,2,2,2,2,2,2,3,3,3,3,4,,,,,,3,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2
3994,1,2,2,2,2,2,2,2,2,2,2,3,4,3,4,,,,,,,,,,,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
3995,1,1,2,2,2,2,2,2,2,2,1,2,1,2,3,3,3,3,3,3,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2
3996,1,1,2,2,2,2,2,2,2,2,1,1,1,2,4,1,2,2,3,4,,,,,,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2
3997,1,1,2,2,2,2,2,2,2,2,3,3,3,3,4,3,3,3,3,4,,,,,,1,1,1,1,2,2,2,2,2,2,2,1,2,1,1,2,2,2
3998,1,1,2,2,2,2,2,2,2,2,1,1,3,1,3,1,1,3,1,3,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
3999,1,2,2,2,2,1,2,2,2,2,1,1,1,1,1,,,,,,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1,2,1,2,1,1,2,2,2
4000,1,1,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,1,2,2,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,1,2,1,2,2,2
4001,1,1,2,2,2,2,2,2,2,2,3,2,3,2,3,2,1,1,1,3,,,,,,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,2,2,2
4002,1,2,2,1,2,2,2,2,2,2,3,3,3,4,4,,,,,,2,2,1,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2
4003,1,2,2,2,2,2,2,2,2,2,2,1,2,2,4,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
4004,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,4,3,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2
4005,1,1,2,2,2,2,2,2,2,2,4,2,2,3,3,3,2,3,3,4,,,,,,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,1,2
4006,1,1,2,2,2,2,2,2,2,2,3,2,2,4,4,3,2,3,4,4,,,,,,2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,1
4007,1,2,2,2,2,2,2,2,2,2,3,3,3,4,2,,,,,,,,,,,1,1,1,1,2,1,2,2,2,1,2,2,2,1,2,2,2,2
4008,1,1,2,2,2,2,2,2,2,2,3,2,2,3,4,4,3,3,4,4,,,,,,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,2,2,2
4009,1,1,2,2,2,2,2,2,2,2,1,1,1,1,4,4,4,4,4,4,,,,,,2,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2
4010,1,2,2,2,2,2,2,2,2,2,3,3,4,4,4,,,,,,,,,,,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1
4011,1,2,2,2,2,2,1,2,2,2,2,1,2,3,3,,,,,,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
4012,1,1,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,3,2,3,,,,,,1,1,1,1,1,1,2,2,2,1,2,2,2,2,1,1,2,2
4013,1,2,2,2,2,2,2,2,2,2,4,1,2,3,4,,,,,,,,,,,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2
4014,1,1,2,2,2,2,2,2,2,2,2,1,2,2,4,2,3,3,3,4,,,,,,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1
4015,1,1,2,2,2,2,2,2,2,2,2,2,2,3,4,2,1,2,3,4,,,,,,2,2,1,1,2,1,2,2,2,2,2,2,1,1,2,2,2,2
4016,2,1,1,2,2,2,2,2,2,2,,,,,,4,3,4,3,4,2,1,1,1,3,2,1,1,1,2,1,2,2,1,2,2,2,2,2,1,2,2,2
4017,1,2,2,2,1,2,2,2,2,2,2,2,2,2,3,,,,,,2,2,2,2,3,2,1,1,1,2,1,1,1,1,2,2,2,2,1,2,1,2,2
4018,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,,,,,,,,,,,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,2,1,2
4019,2,1,1,2,2,2,2,2,2,2,,,,,,3,4,2,3,2,3,4,4,4,2,2,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1
4020,1,1,2,2,2,2,2,2,2,2,4,1,3,4,3,1,1,1,1,1,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
4022,1,1,2,2,2,2,2,2,2,2,1,1,1,3,4,2,4,4,4,4,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
4023,1,2,1,2,2,2,2,2,2,2,2,2,3,4,4,,,,,,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2
4024,1,1,2,2,2,2,2,2,2,2,3,2,2,4,4,4,3,3,4,4,,,,,,1,1,1,1,2,1,2,1,1,2,2,2,2,2,1,1,2,2
4025,1,2,2,2,2,2,2,2,2,2,2,2,2,3,4,,,,,,,,,,,2,1,2,1,2,1,2,2,2,1,2,2,2,2,1,2,2,2
4026,1,1,2,2,2,2,2,2,2,2,1,1,2,1,4,4,4,4,4,4,,,,,,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2
4027,1,1,2,2,2,2,2,2,2,2,2,1,2,3,3,2,1,2,2,3,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
4028,1,1,2,2,2,2,2,2,2,2,4,2,3,3,4,3,2,2,3,4,,,,,,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,2
4029,1,1,2,2,2,2,2,2,2,2,1,2,2,2,1,4,4,4,4,4,,,,,,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2
4030,1,1,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,,,,,,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
4031,1,1,2,2,2,2,2,2,2,2,2,2,1,3,3,4,3,4,4,4,,,,,,2,2,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,1
4032,1,2,2,2,1,2,2,2,2,2,1,2,1,2,1,,,,,,2,1,2,3,2,1,2,2,1,1,2,2,2,2,1,2,2,2,2,1,2,2,2
4033,1,2,2,2,2,2,2,2,2,1,4,4,3,4,4,,,,,,4,3,2,4,4,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1
4034,1,2,2,2,1,2,2,2,2,2,1,1,1,1,2,,,,,,1,1,1,1,2,2,1,1,1,2,1,2,2,2,1,2,2,2,2,1,2,2,2
4035,1,1,2,2,2,2,2,2,2,2,1,1,1,1,4,3,1,4,4,4,,,,,,1,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,1
4036,1,2,2,2,2,2,2,2,2,2,1,1,2,3,4,,,,,,,,,,,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1
4037,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
4038,1,2,1,2,2,2,2,2,2,2,4,2,3,4,4,,,,,,2,4,4,4,4,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2
4039,1,2,2,2,2,2,2,2,2,2,2,1,2,2,3,,,,,,,,,,,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1
4040,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,,,,,,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
4041,1,1,2,2,2,2,2,2,2,2,2,1,3,4,4,2,2,4,4,4,,,,,,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1
4042,1,1,2,2,2,2,2,2,2,2,1,1,1,1,4,2,2,2,2,4,,,,,,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1
4043,1,1,2,2,2,2,2,2,2,2,1,1,3,3,4,3,2,4,4,4,,,,,,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2
4044,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,3,2,4,4,4,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
4045,2,1,2,2,2,2,2,2,2,2,,,,,,3,3,4,4,4,,,,,,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1
4046,1,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,4,4,4,4,,,,,,1,1,1,1,2,1,2,1,2,2,2,2,2,1,2,2,1,2
4047,1,1,2,2,2,2,2,2,2,2,2,1,1,3,3,3,4,4,4,4,,,,,,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1
4048,1,1,2,2,2,2,2,2,2,2,2,1,1,1,3,4,4,4,4,4,,,,,,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1
4049,1,2,2,2,1,2,2,2,2,2,4,3,3,3,4,,,,,,3,3,3,3,3,1,1,2,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2
4050,1,2,2,2,2,2,2,2,2,1,2,1,1,3,3,,,,,,2,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,2
4051,1,1,2,2,2,2,2,2,2,2,1,1,1,1,3,1,1,1,1,4,,,,,,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
4052,1,1,2,2,2,2,2,2,2,2,1,1,2,1,2,4,2,3,3,4,,,,,,1,1,1,1,1,2,2,2,2,1,1,2,2,2,1,2,2,2
4053,1,1,2,2,2,2,2,2,2,2,1,1,2,2,3,3,2,3,2,4,,,,,,2,1,2,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2
4054,1,2,2,2,2,2,1,2,2,2,3,2,2,3,4,,,,,,3,2,3,4,4,1,1,1,1,1,1,2,1,2,2,2,1,2,1,2,1,2,2
4055,1,1,2,2,2,2,2,2,2,2,3,2,2,3,4,2,2,2,3,4,,,,,,1,1,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2
4056,2,2,2,1,2,2,1,2,2,2,,,,,,,,,,,1,1,3,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
4057,1,2,2,2,2,2,2,2,1,2,2,2,2,4,4,,,,,,2,2,2,2,4,1,1,1,1,1,2,2,1,2,2,2,2,2,1,1,2,2,2
4058,1,1,2,2,2,2,2,2,2,2,1,1,2,2,3,2,2,2,2,3,,,,,,2,1,1,1,2,1,2,2,2,1,2,2,2,1,1,2,2,2
4059,1,2,2,2,2,2,2,2,2,2,3,2,3,3,4,,,,,,,,,,,1,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2
4060,1,2,2,2,2,2,2,2,2,2,1,2,2,1,4,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
4061,1,1,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,1,3,3,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
4062,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,3,1,3,,,,,,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2
4063,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,,,,,,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,1,2,2
4064,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
4065,1,1,2,2,2,2,2,2,2,2,4,4,4,4,4,1,1,1,1,4,,,,,,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1
4066,1,1,2,2,2,2,2,2,2,2,1,1,2,2,4,1,3,4,4,4,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
4067,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,4,4,4,4,4,,,,,,2,2,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2
4068,1,1,2,2,2,2,2,2,2,2,4,1,1,3,4,4,3,2,2,4,,,,,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
4069,2,2,2,2,2,2,2,2,1,2,,,,,,,,,,,3,4,4,4,4,1,2,2,2,1,1,1,2,2,2,2,2,2,1,2,2,1,2
4070,1,1,2,2,2,2,2,2,2,2,2,1,2,2,4,3,1,2,3,4,,,,,,2,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2
4071,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,,,,,,,,,,,1,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,1
4072,1,1,2,2,2,2,2,2,2,2,1,2,2,2,4,3,4,4,2,4,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2
4073,1,1,2,2,2,2,2,2,2,2,4,2,4,4,4,4,2,4,4,4,,,,,,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,1
4074,1,1,2,2,2,2,2,2,2,2,3,1,3,3,3,3,1,3,3,3,,,,,,1,1,1,1,1,1,2,2,2,1,2,1,2,1,2,2,2,2
4075,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,,,,,,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
4076,1,2,2,2,1,2,2,2,2,2,1,1,1,1,2,,,,,,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2
4077,1,1,2,2,2,2,2,2,2,2,3,2,2,2,3,3,2,2,3,3,,,,,,2,2,2,2,1,2,2,2,2,2,1,1,2,2,1,2,2,2
4078,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,,,,,,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
4079,1,1,2,2,2,2,2,2,2,2,1,2,2,2,3,1,3,3,2,4,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2
4080,1,1,2,2,2,2,2,2,2,2,3,3,3,3,4,3,3,4,4,4,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
4081,1,2,1,2,2,2,2,2,2,2,1,1,1,1,2,,,,,,2,3,3,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
4082,1,1,2,2,2,2,2,2,2,2,3,3,3,3,4,3,3,3,3,4,,,,,,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2,2,2
4083,2,1,2,2,2,2,2,2,1,2,,,,,,2,2,2,2,4,2,2,2,4,4,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2
4084,1,1,2,2,2,2,2,2,2,2,1,1,2,1,3,4,2,3,3,4,,,,,,1,2,1,1,1,1,2,2,2,1,1,1,2,1,2,1,2,2
4085,1,2,2,2,1,2,2,2,2,2,3,2,2,2,3,,,,,,2,3,2,2,3,2,1,2,2,1,2,2,2,2,1,2,1,2,1,1,2,2,2
4086,1,1,2,2,2,2,2,2,2,2,4,3,4,4,4,2,2,2,2,4,,,,,,1,1,1,1,1,1,2,1,1,2,2,2,2,1,1,2,2,2
4087,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,,,,,,2,2,2,2,2,1,1,2,1,1,1,2,2,2,2,2,2,2
4088,2,1,2,2,2,2,2,2,2,2,,,,,,1,1,1,1,1,,,,,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
4089,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,1,2,4,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,2,2
4090,1,1,2,2,2,2,2,2,2,2,2,1,2,3,4,2,2,2,3,4,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
4091,1,1,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,3,3,4,,,,,,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2
4092,1,1,2,2,2,2,2,2,2,2,1,2,2,2,3,1,3,2,2,3,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
4093,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
4094,1,1,2,2,2,2,2,2,2,2,1,2,3,2,3,1,2,3,2,3,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2
4095,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,3,3,3,3,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
4096,1,1,2,2,2,2,2,2,2,2,3,4,4,4,4,3,4,4,4,4,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2
4097,1,1,2,2,2,2,2,2,2,2,1,1,2,3,1,1,2,3,3,4,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2
4098,1,1,2,2,2,2,2,2,2,2,1,1,2,1,2,1,1,2,1,2,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,2,2
4099,2,1,1,2,2,2,2,2,2,2,,,,,,2,1,4,3,3,1,1,4,3,4,2,2,2,2,2,1,1,1,1,1,1,2,2,1,2,2,2,2
4100,1,1,2,2,2,2,2,2,2,2,2,3,4,4,4,4,4,4,4,4,,,,,,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1
4101,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2
4102,1,1,2,2,2,2,2,2,2,2,3,3,4,3,3,3,2,2,2,2,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
4103,1,2,2,2,2,1,2,2,2,2,3,3,4,2,3,,,,,,2,3,3,3,3,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2,2
4104,1,2,2,2,2,2,1,2,2,2,1,1,2,2,2,,,,,,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2
4105,1,1,2,2,2,2,2,2,2,2,4,4,4,4,4,3,2,3,4,4,,,,,,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2
4106,1,1,2,2,2,2,2,2,2,2,2,1,3,3,4,3,3,4,4,4,,,,,,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2
4107,1,1,2,2,2,2,2,2,2,2,3,1,2,3,5,4,3,3,4,4,,,,,,2,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2
4108,1,2,2,2,2,2,2,2,2,2,4,3,4,4,4,,,,,,,,,,,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1
4109,1,1,2,2,2,2,2,2,2,2,1,1,1,2,4,1,1,2,2,4,,,,,,2,1,2,1,1,1,2,2,2,1,2,2,2,1,1,2,2,2
4110,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
4111,1,1,2,2,2,2,2,2,2,2,2,1,1,1,4,2,1,2,1,4,,,,,,1,1,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2
4112,1,1,2,2,2,2,2,2,2,2,1,2,3,2,4,1,3,3,3,4,,,,,,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2
4113,1,1,2,2,2,2,2,2,2,2,1,2,2,3,3,3,3,3,3,3,,,,,,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2
4114,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,,,,,,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2,2
4115,1,1,2,2,2,2,2,2,2,2,4,3,4,4,4,4,3,4,4,4,,,,,,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1
4116,1,2,1,2,2,2,2,2,2,2,1,1,1,1,1,,,,,,1,1,1,1,1,2,2,1,1,1,2,2,2,2,1,2,2,2,2,1,2,2,2
4117,1,1,2,2,2,2,2,2,2,2,1,1,1,1,4,1,1,1,2,4,,,,,,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2
4118,1,1,2,2,2,2,2,2,2,2,1,1,2,1,3,1,2,2,2,4,,,,,,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2
4119,1,2,2,2,2,2,1,2,2,2,4,3,4,4,4,,,,,,1,2,1,2,2,2,2,1,1,2,1,1,2,1,2,2,2,2,1,1,2,1,2
4120,1,2,2,2,2,2,2,2,2,2,3,2,3,3,4,,,,,,,,,,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
4121,1,2,2,2,1,2,2,2,2,2,2,1,2,2,4,,,,,,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
4122,1,2,1,2,2,2,2,2,2,2,3,1,3,3,4,,,,,,2,1,2,3,4,2,2,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2
4124,1,2,1,2,2,2,2,2,2,2,1,1,2,2,3,,,,,,2,2,3,3,4,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
4125,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,,,,,,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2
4126,1,2,2,2,2,1,2,2,2,2,2,3,2,3,4,,,,,,4,4,4,4,4,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1
4127,1,1,2,2,2,2,2,2,2,2,3,1,3,3,4,3,1,3,3,4,,,,,,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,2,2,2
4128,1,1,2,2,2,2,2,2,2,2,2,2,2,3,4,4,3,4,4,4,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
4129,1,2,2,1,2,2,2,2,2,2,3,2,2,3,4,,,,,,3,2,2,3,4,2,1,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,2
4130,1,1,2,2,2,2,2,2,2,2,1,1,2,1,3,2,1,2,3,4,,,,,,1,1,1,1,1,1,2,2,2,1,1,2,2,2,1,1,2,2
4131,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
